lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UnblendedCost,lineItem/ResourceId,resourceTags/environment,resourceTags/team
10/15/2025,AmazonS3,us-west-2,108.11,amazons3-g5a47uva2,production,engineering
10/15/2025,AmazonRDS,eu-west-1,35.06,amazonrds-cbqq1gw54,staging,engineering
10/15/2025,AmazonCloudFront,us-east-1,59.29,amazoncloudfront-scllxr4ng,staging,platform
10/15/2025,AmazonEC2,ap-southeast-1,60.36,amazonec2-pjmdhg5wo,production,platform
10/15/2025,AWSLambda,ap-southeast-1,48.95,awslambda-x3nqwkdgx,development,data
10/15/2025,AmazonDynamoDB,eu-west-1,44.63,amazondynamodb-m7zhi3xt4,staging,data
10/15/2025,AmazonRDS,us-east-1,89.17,amazonrds-76ccqh8fw,staging,data
10/15/2025,AWSLambda,eu-west-1,27.33,awslambda-fmn5yjv0b,development,platform
10/15/2025,AmazonEC2,ap-southeast-1,164.16,amazonec2-uuuhapjxw,production,data
10/15/2025,AmazonRDS,us-east-1,52.34,amazonrds-4ucttkq38,development,data
10/15/2025,AmazonCloudFront,eu-west-1,54.7,amazoncloudfront-49yb9le8r,production,engineering
10/15/2025,AmazonCloudFront,ap-southeast-1,28.18,amazoncloudfront-mqnce2siz,production,engineering
10/15/2025,AmazonEC2,us-east-1,114.89,amazonec2-6y6oalo7o,production,data
10/15/2025,AmazonRDS,us-west-2,70.35,amazonrds-pilgxfy7g,production,platform
10/15/2025,AmazonDynamoDB,eu-west-1,70.58,amazondynamodb-chqel54u0,development,engineering
10/16/2025,AmazonCloudFront,us-east-1,48.91,amazoncloudfront-3g0ctbgt3,staging,platform
10/16/2025,AmazonS3,us-west-2,60.51,amazons3-eizrex0bq,development,engineering
10/16/2025,AmazonEC2,ap-southeast-1,95.04,amazonec2-2gxaqbjrz,production,engineering
10/16/2025,AmazonDynamoDB,us-west-2,15.7,amazondynamodb-ylkmq4zb9,production,platform
10/16/2025,AWSLambda,eu-west-1,79.81,awslambda-8kpj0oml1,development,data
10/16/2025,AmazonEC2,us-west-2,52.69,amazonec2-x7byg5551,staging,engineering
10/16/2025,AmazonCloudFront,us-east-1,96.33,amazoncloudfront-ynyqr9e1h,staging,platform
10/16/2025,AmazonEC2,us-east-1,157.81,amazonec2-65wu1bfxw,production,data
10/16/2025,AmazonS3,us-west-2,87.23,amazons3-1lfilmu2b,production,data
10/16/2025,AmazonDynamoDB,eu-west-1,105.76,amazondynamodb-94pyzsxeo,development,platform
10/17/2025,AmazonS3,us-east-1,96.43,amazons3-936vrudji,production,engineering
10/17/2025,AWSLambda,us-east-1,76.24,awslambda-h1m2dwdaf,staging,data
10/17/2025,AmazonRDS,us-east-1,84.18,amazonrds-2pd0m65lx,development,platform
10/17/2025,AmazonEC2,us-east-1,108.59,amazonec2-hrybaulyq,production,platform
10/17/2025,AmazonRDS,us-east-1,45.1,amazonrds-rbbzwp75u,staging,engineering
10/17/2025,AmazonEC2,eu-west-1,91.57,amazonec2-u2w2gz8nm,production,platform
10/17/2025,AmazonCloudFront,us-east-1,109.57,amazoncloudfront-dunf5v8rj,production,platform
10/17/2025,AWSLambda,eu-west-1,17.76,awslambda-6jr93exbj,staging,engineering
10/17/2025,AmazonRDS,eu-west-1,93.01,amazonrds-ypb8zd4q7,staging,engineering
10/17/2025,AmazonCloudFront,us-east-1,26.9,amazoncloudfront-3tgd9rnwk,development,data
10/17/2025,AmazonS3,us-west-2,50.68,amazons3-lku4hp3cw,development,engineering
10/17/2025,AmazonRDS,eu-west-1,79.79,amazonrds-tufdf2nqi,development,engineering
10/17/2025,AWSLambda,eu-west-1,84.09,awslambda-y9909kp8q,development,platform
10/18/2025,AmazonEC2,eu-west-1,159.42,amazonec2-815y8kzfn,production,engineering
10/18/2025,AWSLambda,eu-west-1,105.04,awslambda-bnm8j0ndi,development,data
10/18/2025,AmazonRDS,eu-west-1,30.21,amazonrds-kl3dgm8qh,staging,engineering
10/18/2025,AWSLambda,eu-west-1,90.44,awslambda-67lzvvj0q,development,platform
10/18/2025,AmazonRDS,us-east-1,107.17,amazonrds-xr907d1l1,development,engineering
10/18/2025,AmazonRDS,eu-west-1,102.55,amazonrds-vx2hvqw5c,production,engineering
10/18/2025,AmazonS3,eu-west-1,17.77,amazons3-ja706qbly,development,platform
10/18/2025,AmazonRDS,us-west-2,99.59,amazonrds-zrrhj4nvn,staging,platform
10/18/2025,AmazonRDS,eu-west-1,69.74,amazonrds-4d2fkyov5,staging,data
10/18/2025,AmazonDynamoDB,eu-west-1,74.01,amazondynamodb-btm56a7d0,development,platform
10/18/2025,AmazonDynamoDB,us-east-1,38.7,amazondynamodb-xbunsrv96,development,engineering
10/18/2025,AmazonDynamoDB,us-east-1,98.02,amazondynamodb-kptycismn,staging,platform
10/19/2025,AmazonEC2,eu-west-1,101.08,amazonec2-g6y1m67l1,staging,data
10/19/2025,AWSLambda,us-east-1,31.03,awslambda-fo5w906wt,development,data
10/19/2025,AmazonRDS,us-west-2,55.86,amazonrds-1yag3esot,staging,platform
10/19/2025,AmazonEC2,us-west-2,142.69,amazonec2-fqejc1aqv,development,platform
10/19/2025,AmazonCloudFront,ap-southeast-1,73.22,amazoncloudfront-i2u9tv9d8,production,engineering
10/19/2025,AWSLambda,eu-west-1,16.64,awslambda-dz795r9kt,production,data
10/19/2025,AmazonCloudFront,eu-west-1,52.98,amazoncloudfront-30202tpi4,development,platform
10/19/2025,AmazonRDS,eu-west-1,57.69,amazonrds-zwpmkt2qx,production,data
10/19/2025,AmazonDynamoDB,ap-southeast-1,90.24,amazondynamodb-eni6b2k1a,development,platform
10/19/2025,AmazonCloudFront,eu-west-1,32.43,amazoncloudfront-d6sifklnj,production,data
10/19/2025,AmazonEC2,us-east-1,43.54,amazonec2-gl29tf9w9,production,engineering
10/19/2025,AmazonS3,us-west-2,20.88,amazons3-sshgrdgtk,staging,data
10/19/2025,AmazonDynamoDB,us-east-1,105.9,amazondynamodb-xm2g0jfmk,development,engineering
10/19/2025,AWSLambda,us-west-2,104.87,awslambda-rrpjl7uka,development,data
10/19/2025,AmazonS3,us-west-2,23.67,amazons3-v9j1mm0l6,staging,platform
10/19/2025,AmazonEC2,us-east-1,65.41,amazonec2-mv6m79bmk,staging,engineering
10/19/2025,AmazonCloudFront,us-west-2,40.92,amazoncloudfront-hjae28ues,development,engineering
10/19/2025,AmazonEC2,eu-west-1,119,amazonec2-pkuon5a55,development,engineering
10/19/2025,AmazonEC2,eu-west-1,162.56,amazonec2-55r5bk5ot,staging,engineering
10/20/2025,AmazonRDS,us-west-2,24.28,amazonrds-6i5vecav4,production,data
10/20/2025,AmazonCloudFront,ap-southeast-1,58.77,amazoncloudfront-z4tudo8bh,development,engineering
10/20/2025,AmazonRDS,ap-southeast-1,26.53,amazonrds-xgvhj4p6i,production,data
10/20/2025,AmazonEC2,ap-southeast-1,129.84,amazonec2-f9tkmo4tb,production,engineering
10/20/2025,AWSLambda,eu-west-1,13.71,awslambda-346wekjxw,production,engineering
10/20/2025,AmazonS3,us-east-1,92.63,amazons3-zcqxkkcu7,staging,platform
10/20/2025,AmazonEC2,us-west-2,127.92,amazonec2-r3df4mdni,development,platform
10/20/2025,AmazonRDS,us-east-1,50.87,amazonrds-a48mqs15k,staging,platform
10/20/2025,AmazonDynamoDB,eu-west-1,105.03,amazondynamodb-5tgb6oj77,staging,platform
10/20/2025,AmazonEC2,eu-west-1,106.43,amazonec2-7cgzcxwsy,staging,data
10/20/2025,AmazonRDS,us-west-2,68.15,amazonrds-idhoad7sk,staging,data
10/20/2025,AWSLambda,ap-southeast-1,71.82,awslambda-jaz25zs1y,production,data
10/20/2025,AmazonCloudFront,us-east-1,97.04,amazoncloudfront-xk2zl12w4,production,engineering
10/20/2025,AmazonDynamoDB,eu-west-1,108.52,amazondynamodb-2u1k6c7z4,development,platform
10/20/2025,AmazonDynamoDB,us-west-2,40.99,amazondynamodb-oqu190rtl,staging,data
10/20/2025,AmazonDynamoDB,ap-southeast-1,86.05,amazondynamodb-4o0kn61o0,staging,platform
10/20/2025,AmazonCloudFront,us-west-2,66.4,amazoncloudfront-6hqax2lrn,development,platform
10/20/2025,AWSLambda,us-west-2,103.92,awslambda-aounszkwp,production,platform
10/20/2025,AmazonEC2,ap-southeast-1,40.25,amazonec2-8w5u0ud8l,staging,engineering
10/21/2025,AmazonRDS,ap-southeast-1,56.11,amazonrds-79fzprkho,development,data
10/21/2025,AmazonRDS,ap-southeast-1,104.86,amazonrds-zdp4397ap,development,data
10/21/2025,AmazonS3,ap-southeast-1,31.58,amazons3-1uorhpbgw,production,engineering
10/21/2025,AmazonCloudFront,us-west-2,102.3,amazoncloudfront-fio95gblz,staging,engineering
10/21/2025,AmazonRDS,us-east-1,45.41,amazonrds-j7v0bblu2,staging,platform
10/21/2025,AmazonS3,us-west-2,11.77,amazons3-q4037s6nj,staging,engineering
10/21/2025,AmazonS3,ap-southeast-1,69.24,amazons3-a3507i1er,production,engineering
10/21/2025,AmazonS3,eu-west-1,103.85,amazons3-aaq72jv8t,production,data
10/21/2025,AWSLambda,ap-southeast-1,52.33,awslambda-0612jvsl1,production,platform
10/21/2025,AWSLambda,eu-west-1,86.82,awslambda-mnning6ie,staging,data
10/21/2025,AWSLambda,us-east-1,64.1,awslambda-wd59kodn8,staging,engineering
10/21/2025,AWSLambda,ap-southeast-1,76.86,awslambda-mrat1lp6d,development,engineering
10/21/2025,AWSLambda,us-east-1,11.21,awslambda-caj6u5c7i,development,data
10/21/2025,AmazonEC2,ap-southeast-1,56.32,amazonec2-zxj69mtms,staging,platform
10/21/2025,AmazonDynamoDB,eu-west-1,91.62,amazondynamodb-4avfrt1h8,development,engineering
10/21/2025,AmazonEC2,us-east-1,22.37,amazonec2-g86gn1odh,development,platform
10/21/2025,AmazonCloudFront,eu-west-1,13.71,amazoncloudfront-skdb7f50s,development,platform
